layer,neuron,change_score
31,5706,0.5604913830757141
31,2822,0.5603889226913452
31,6156,0.5603328943252563
31,7058,0.5602933764457703
31,4008,0.5602254271507263
25,13444,0.5601230263710022
31,8642,0.55973219871521
31,11035,0.5596335530281067
31,7786,0.5595431327819824
29,6122,0.5595420598983765
31,10686,0.5593940019607544
31,13082,0.5593704581260681
31,4423,0.5593610405921936
31,316,0.5593210458755493
29,11543,0.5592942833900452
31,6490,0.5590749979019165
31,8819,0.5588650703430176
31,1049,0.5588192939758301
31,3067,0.5587965250015259
31,5826,0.5587394833564758
24,10472,0.5586928725242615
31,2294,0.558688223361969
30,9974,0.5586743354797363
29,14017,0.5586128234863281
31,13141,0.5582853555679321
31,11630,0.5581979155540466
31,1193,0.5581477284431458
31,12484,0.5581130981445312
30,12694,0.5580833554267883
18,11271,0.5578626990318298
31,11741,0.5577886700630188
29,10651,0.5576459169387817
31,6201,0.5574440360069275
31,6179,0.5570269823074341
31,7595,0.5565544366836548
31,11869,0.5564752221107483
31,11282,0.5562870502471924
31,4121,0.5562402009963989
31,7068,0.5559194087982178
31,2087,0.5558556914329529
31,11459,0.5557918548583984
31,6861,0.5556610822677612
29,5749,0.5556043386459351
31,10826,0.5555868148803711
31,145,0.5555509924888611
29,2872,0.5551952123641968
31,8003,0.5547530651092529
31,7340,0.5547000765800476
29,11112,0.5546713471412659
31,9089,0.5544376373291016
31,7112,0.5543570518493652
31,2804,0.5541273355484009
30,5172,0.5540236830711365
31,8697,0.5536746382713318
30,6641,0.5535991787910461
31,12692,0.5534114241600037
31,8845,0.5533526539802551
31,13681,0.5530992746353149
31,3476,0.5528131723403931
31,9510,0.5526648759841919
30,5921,0.5524210929870605
31,9205,0.5521878600120544
31,11988,0.5519852042198181
31,12935,0.5518878102302551
31,13966,0.5516577959060669
31,4055,0.5516144633293152
31,5853,0.551518976688385
31,3105,0.5511639714241028
30,9855,0.5511119961738586
31,8531,0.5510600805282593
17,14096,0.5509920716285706
30,2059,0.5506778359413147
31,862,0.5505770444869995
31,6372,0.550554096698761
19,12164,0.5505425333976746
31,7520,0.5504220128059387
31,5044,0.5503147840499878
31,7280,0.5502828359603882
31,13042,0.5502779483795166
31,12787,0.550177812576294
31,8636,0.5501424074172974
31,12014,0.5501312613487244
29,7812,0.5500640869140625
31,9754,0.5500466227531433
31,10318,0.5499390959739685
31,9401,0.5498932003974915
31,10463,0.5498630404472351
30,12061,0.5497130155563354
30,8276,0.5496664047241211
30,11603,0.5495714545249939
31,1131,0.5494458079338074
31,13020,0.5492891073226929
31,6562,0.5490375757217407
31,14207,0.5490303635597229
31,13188,0.5489343404769897
30,13513,0.5488426089286804
29,2918,0.5488065481185913
31,6249,0.5484967827796936
31,7840,0.5484223365783691
31,12011,0.5483980178833008
31,5042,0.5483885407447815
30,5213,0.5482178926467896
29,10254,0.5480660796165466
30,9002,0.5478720664978027
31,7876,0.5476786494255066
30,5599,0.5473054647445679
31,7981,0.5468478202819824
30,9261,0.5467638373374939
31,8921,0.5465190410614014
31,256,0.5465150475502014
31,11374,0.5465137362480164
31,1259,0.5464306473731995
31,4838,0.5461640954017639
30,6225,0.5457998514175415
30,8309,0.545655369758606
30,9173,0.5455834865570068
31,10304,0.545504629611969
31,7184,0.5453382730484009
31,557,0.5453150868415833
31,115,0.544940710067749
31,187,0.5448721647262573
31,10308,0.5446396470069885
30,2403,0.5445437431335449
31,3452,0.5444987416267395
31,4835,0.544384777545929
30,3587,0.5440773367881775
31,4667,0.5440301895141602
31,11961,0.5439435243606567
31,6600,0.5439070463180542
31,1688,0.5438684225082397
31,5877,0.5437449812889099
31,2195,0.5437231063842773
31,13548,0.5433202385902405
31,8378,0.5431443452835083
31,13520,0.5431169271469116
29,1275,0.5430436134338379
31,6495,0.5427940487861633
31,11740,0.5426485538482666
31,13259,0.5425919890403748
30,13742,0.5424633622169495
31,8434,0.5424584150314331
30,5428,0.5424465537071228
31,7863,0.542428731918335
31,12275,0.5421557426452637
31,11166,0.5415517687797546
31,7088,0.5415211319923401
30,7040,0.5413543581962585
30,11141,0.5411256551742554
30,1311,0.5409744381904602
31,2468,0.5409245491027832
27,11058,0.5408812165260315
31,3055,0.5407763719558716
31,12948,0.5407680869102478
31,10825,0.5407359600067139
30,8662,0.5404775142669678
31,11497,0.5403837561607361
31,11847,0.5401689410209656
30,13496,0.5401615500450134
29,518,0.5400034785270691
30,3940,0.539944052696228
29,4843,0.5397547483444214
30,3261,0.5397261381149292
31,13894,0.5397046208381653
30,8312,0.5396159887313843
31,11160,0.5395956635475159
30,2627,0.5395919680595398
31,11781,0.5395093560218811
31,13650,0.5393877029418945
31,5939,0.5392933487892151
31,8671,0.5392271876335144
31,11945,0.539212167263031
30,12939,0.5391932129859924
31,8149,0.5389828085899353
30,13495,0.5388695001602173
30,5969,0.538675844669342
31,6727,0.5385777950286865
31,2818,0.5385494828224182
31,10008,0.5385318994522095
31,4125,0.5384979844093323
30,9242,0.5382552742958069
30,2806,0.538204550743103
31,10691,0.538191020488739
30,13883,0.5381685495376587
30,8688,0.5381212830543518
31,5835,0.5379791855812073
31,272,0.5379501581192017
31,2252,0.5378255248069763
31,11914,0.5376798510551453
31,13849,0.5375834107398987
31,13726,0.5375521183013916
31,2878,0.5374923944473267
31,9903,0.5374377965927124
31,400,0.5366957187652588
31,10770,0.5364072322845459
30,6211,0.5363875031471252
31,7465,0.5362685918807983
31,11178,0.5361670851707458
31,13271,0.536051332950592
31,7497,0.5359734892845154
31,8172,0.5358988046646118
31,969,0.5356946587562561
31,957,0.5353257060050964
29,7125,0.5353154540061951
31,4003,0.5351005792617798
29,6257,0.5350231528282166
19,13845,0.5348811745643616
31,7869,0.5346865057945251
31,6544,0.534686267375946
31,6913,0.5346546769142151
31,11298,0.5345393419265747
31,5785,0.5344403386116028
31,6687,0.5343753099441528
30,6949,0.534325361251831
29,12195,0.5343124866485596
29,13688,0.534162700176239
31,4563,0.5341430902481079
31,9866,0.5340124368667603
31,7609,0.5339837074279785
30,857,0.5338915586471558
31,3382,0.5337094068527222
31,6842,0.5336519479751587
30,1814,0.5335333347320557
31,7955,0.5334880352020264
30,12337,0.533320963382721
31,12314,0.5332745909690857
31,978,0.5331175923347473
31,10085,0.5330325365066528
31,8771,0.5326882600784302
30,14257,0.5326781272888184
30,8132,0.5319598913192749
29,10308,0.5318041443824768
31,7302,0.531423807144165
29,13036,0.5311200618743896
31,11225,0.530867338180542
30,5533,0.5306031107902527
31,4510,0.5303794741630554
31,1747,0.5303728580474854
31,3924,0.5302227139472961
31,7759,0.5301113128662109
31,3936,0.5300723910331726
31,10097,0.5297613739967346
31,792,0.5291517376899719
30,12171,0.5291465520858765
31,3337,0.5290526151657104
30,6206,0.529047966003418
31,3629,0.5289058089256287
31,10552,0.5288081765174866
31,14160,0.5286778211593628
29,3949,0.528404712677002
29,258,0.5283691883087158
29,11171,0.5281813144683838
31,7529,0.5281752347946167
30,13910,0.5280368328094482
31,9432,0.5279669165611267
31,4035,0.5278003811836243
31,12951,0.5276685357093811
31,9538,0.5276212692260742
31,8936,0.5275619029998779
28,9806,0.5275225043296814
31,1815,0.5275028347969055
31,11155,0.5274924635887146
30,8491,0.5274227261543274
31,9940,0.5270813703536987
31,9705,0.5270679593086243
31,11432,0.5268962383270264
31,1374,0.5268455743789673
31,9614,0.5265142321586609
29,9262,0.5264944434165955
30,923,0.5262747406959534
31,1614,0.5261468887329102
30,4381,0.5260839462280273
31,10712,0.5259790420532227
31,1562,0.5259644389152527
30,5345,0.5259619951248169
31,1042,0.5257866382598877
31,6394,0.5256057977676392
31,13179,0.5252385139465332
30,9010,0.525201141834259
31,13529,0.5251566171646118
31,250,0.5247363448143005
29,12593,0.5247033834457397
29,4827,0.5245897173881531
31,7976,0.5245190858840942
29,5277,0.524424135684967
31,6313,0.524204671382904
29,11082,0.5241804122924805
30,7768,0.5236935615539551
31,12292,0.5234352946281433
31,12933,0.5233067870140076
28,9778,0.5230780243873596
31,10035,0.5230382680892944
31,7319,0.5229594707489014
31,1859,0.5229211449623108
31,7710,0.5228657126426697
30,7143,0.5228008031845093
30,11156,0.5227271318435669
30,6397,0.5225421190261841
31,12379,0.5223388671875
29,7898,0.522280752658844
29,11794,0.522279679775238
30,1579,0.5220893621444702
30,618,0.5220517516136169
31,6194,0.5219086408615112
31,9579,0.521729052066803
31,12684,0.5216702818870544
29,8296,0.5215940475463867
31,7284,0.5215637683868408
31,2080,0.5215125679969788
29,3438,0.5215084552764893
30,5924,0.5212568640708923
30,1640,0.5212257504463196
31,899,0.5209622979164124
31,4857,0.5209608674049377
31,3420,0.5206827521324158
30,11820,0.520409345626831
30,12258,0.5203441977500916
31,3602,0.520220935344696
29,4543,0.5201688408851624
30,11508,0.5201529860496521
31,13589,0.5201152563095093
31,3989,0.5198677182197571
31,5220,0.5198427438735962
31,10088,0.5196356773376465
30,7428,0.5196043848991394
30,2063,0.519548237323761
31,1781,0.5194294452667236
30,2825,0.519372820854187
31,1031,0.5192817449569702
31,10153,0.5190288424491882
31,8867,0.5189706087112427
29,6244,0.5187056660652161
31,1976,0.5186406373977661
31,9550,0.518595814704895
31,655,0.5185436010360718
31,1233,0.5185216069221497
31,13727,0.5184667110443115
30,7423,0.5184521079063416
31,11292,0.5183855295181274
30,11531,0.5182178616523743
31,7087,0.51810622215271
31,10613,0.5181007385253906
31,9399,0.5179146528244019
31,6028,0.5179107189178467
29,2788,0.5179091691970825
31,2369,0.5178242921829224
31,8662,0.5173692107200623
30,4211,0.5172029137611389
31,353,0.5171018838882446
31,3749,0.5170743465423584
31,5090,0.5166919231414795
30,13175,0.5164875984191895
31,13507,0.5163629651069641
29,9941,0.5162681341171265
31,3095,0.5161852836608887
31,5872,0.5159827470779419
29,12972,0.5157239437103271
29,2397,0.515489399433136
31,8346,0.5154839754104614
31,11543,0.5153795480728149
31,8360,0.5152173638343811
31,2169,0.5149962902069092
31,419,0.5149388909339905
30,11545,0.5148435235023499
31,9824,0.5146790742874146
31,34,0.5145903825759888
31,5287,0.5145895481109619
31,10101,0.5143763422966003
31,1510,0.5142176747322083
30,8427,0.5141795873641968
31,8239,0.5140296220779419
30,12323,0.513838529586792
31,10175,0.5137128233909607
31,12759,0.5134992003440857
29,1784,0.5134893655776978
30,10711,0.513325572013855
31,14111,0.5130879878997803
31,6908,0.5129639506340027
31,12422,0.5127485394477844
29,5178,0.5127200484275818
29,4918,0.5125858783721924
29,5579,0.5125581622123718
29,10366,0.5125070214271545
31,5841,0.5123713612556458
31,2092,0.5123347043991089
31,2984,0.5122848153114319
30,13811,0.5122484564781189
30,223,0.5121710896492004
31,5048,0.5120779275894165
31,1778,0.5119141340255737
29,12635,0.5118670463562012
27,2280,0.511852502822876
31,2717,0.5118345618247986
31,2109,0.5116912126541138
31,13470,0.5115507245063782
28,11702,0.5114104747772217
30,11342,0.5113758444786072
31,7826,0.5110253691673279
31,12982,0.5109702944755554
30,6889,0.5108766555786133
30,13291,0.5106725096702576
31,9601,0.5106360912322998
28,11378,0.5105656981468201
29,9468,0.5105438232421875
31,10653,0.5103995203971863
31,10010,0.5103906393051147
31,5483,0.5102380514144897
31,7733,0.5099729299545288
31,3972,0.5097572207450867
31,1262,0.5096974968910217
30,7944,0.509679913520813
31,8778,0.5096563100814819
30,10431,0.5096313953399658
31,6536,0.5093024969100952
30,10661,0.5091410279273987
31,6131,0.5089001655578613
18,12797,0.5088509321212769
31,12750,0.5087841749191284
31,11322,0.5086985230445862
31,9242,0.5086348056793213
30,4624,0.508613646030426
30,14177,0.5084835290908813
31,4698,0.5083281993865967
30,7115,0.5082729458808899
31,13608,0.5082324743270874
30,1375,0.5080525875091553
30,4527,0.5080522298812866
31,9058,0.5080475807189941
31,7455,0.5080254077911377
29,1755,0.5077146887779236
30,557,0.507703423500061
30,5387,0.5075334906578064
29,7686,0.5073841214179993
29,10837,0.5072757601737976
31,5036,0.5072398781776428
31,11161,0.5071926712989807
30,563,0.5071890354156494
31,10502,0.5071873068809509
29,834,0.5071620941162109
31,7080,0.5071533918380737
29,302,0.5069419145584106
30,667,0.5068787932395935
31,9930,0.5068442821502686
27,10549,0.506711483001709
31,7303,0.506587564945221
31,11807,0.5065557956695557
31,6669,0.506528377532959
31,5541,0.5065081119537354
27,13732,0.5063753724098206
31,14013,0.5063645839691162
31,6254,0.5062944889068604
30,14300,0.5060864090919495
29,9399,0.505991518497467
31,11239,0.5059639811515808
31,4496,0.5057602524757385
31,12899,0.5056862831115723
30,13226,0.505635678768158
31,5955,0.5054311752319336
31,7007,0.5053278803825378
31,11384,0.5051478743553162
30,11557,0.5050405263900757
23,13141,0.5049400329589844
29,4094,0.504889190196991
29,13304,0.5048161745071411
30,6770,0.5047842860221863
31,9569,0.5046932101249695
30,11796,0.5046697854995728
30,11706,0.504646897315979
31,9874,0.5045700669288635
30,5375,0.5044969916343689
31,13578,0.5044571757316589
29,3214,0.5043835043907166
31,11510,0.5042107105255127
31,2150,0.5041217803955078
31,5544,0.5040712952613831
31,3923,0.5039626955986023
31,8278,0.5038833618164062
30,874,0.5036819577217102
30,331,0.5036085247993469
30,4886,0.5035309195518494
31,7522,0.5031145811080933
29,7114,0.50308758020401
29,4113,0.503065824508667
31,13325,0.5030021667480469
30,10026,0.5029646158218384
30,9691,0.5028011798858643
31,13819,0.5027317404747009
31,11120,0.5022500157356262
30,12074,0.5022158026695251
31,9447,0.5018861293792725
31,6175,0.5018729567527771
30,9075,0.5018669366836548
31,865,0.501847505569458
31,2858,0.5016081929206848
31,5807,0.5015862584114075
31,4785,0.5015690922737122
31,11563,0.5015494227409363
31,12383,0.501423716545105
31,7289,0.5014222264289856
31,11305,0.5014088153839111
31,5593,0.5013881921768188
31,9304,0.5013497471809387
31,12224,0.5012246370315552
30,9848,0.5009452104568481
31,7315,0.5008779764175415
31,12540,0.5008018612861633
31,6241,0.50074702501297
30,12195,0.5007273554801941
31,6694,0.5005450248718262
30,7981,0.5004574060440063
31,13139,0.5002371072769165
25,5805,0.49960243701934814
30,11295,0.49956202507019043
31,5794,0.49955907464027405
28,1060,0.49941155314445496
31,7656,0.49935778975486755
31,2786,0.4993135631084442
31,380,0.499169260263443
31,10373,0.4991093575954437
30,13609,0.49901282787323
31,2078,0.49890056252479553
31,12926,0.49881941080093384
29,14177,0.4987991154193878
31,1437,0.49866461753845215
31,12658,0.4986351728439331
31,10529,0.4985208511352539
31,1305,0.4984537363052368
30,13764,0.49843287467956543
31,11229,0.4983668327331543
31,3848,0.4979577660560608
30,9894,0.49789515137672424
30,9246,0.4975735545158386
31,12089,0.4973144233226776
31,2485,0.4969223737716675
31,11698,0.4968940317630768
31,7702,0.49662891030311584
31,2132,0.49655309319496155
31,5912,0.496451735496521
29,12996,0.4963341951370239
30,9464,0.4961899220943451
28,7917,0.49602994322776794
31,11585,0.4959641695022583
31,7096,0.4958491623401642
30,4745,0.4958336651325226
31,14219,0.4956692159175873
31,469,0.4953809082508087
31,5916,0.49532926082611084
29,10490,0.4952881932258606
31,8571,0.4951043128967285
31,13901,0.4946877956390381
31,10537,0.4946681261062622
31,2101,0.49452054500579834
30,4350,0.49434134364128113
30,410,0.4942501187324524
31,14119,0.4940320551395416
31,10902,0.4940282702445984
29,3069,0.4940274953842163
31,5535,0.49399206042289734
31,10144,0.4938519299030304
31,1941,0.4937491714954376
31,7792,0.49371564388275146
31,13216,0.4936816692352295
30,12454,0.49368125200271606
31,4655,0.4935237765312195
30,12199,0.4935065805912018
29,546,0.4934547245502472
31,7212,0.4934396743774414
30,11504,0.49338680505752563
31,8058,0.4933150112628937
29,14108,0.4932771325111389
29,7237,0.49311551451683044
31,9889,0.49304836988449097
31,2498,0.4929940104484558
31,8177,0.49278151988983154
30,8834,0.4926133453845978
31,1313,0.4925685524940491
31,8469,0.4925577938556671
30,2369,0.49239009618759155
31,4042,0.4923844635486603
25,11584,0.49232739210128784
31,14254,0.49230340123176575
31,9452,0.4923029839992523
29,9718,0.4922541081905365
31,13310,0.4922272562980652
30,1036,0.49216413497924805
30,4034,0.4921413064002991
31,6019,0.4921068251132965
30,9255,0.49202191829681396
31,2780,0.4919790029525757
30,9375,0.49193549156188965
31,7146,0.4918365180492401
30,273,0.491823673248291
31,7897,0.4916273355484009
31,10042,0.4914616346359253
31,4956,0.49135348200798035
31,9118,0.49132534861564636
30,8885,0.49130555987358093
31,10007,0.49122923612594604
31,8553,0.49116599559783936
31,774,0.491148978471756
31,3397,0.49106547236442566
29,8151,0.49103835225105286
29,11005,0.4910260736942291
31,5136,0.4909915626049042
16,3174,0.4909622371196747
31,11870,0.4908968210220337
31,9949,0.4908673167228699
29,1710,0.4908459484577179
30,14068,0.49084141850471497
31,4250,0.4908023476600647
31,5173,0.4906938970088959
31,11291,0.4906565845012665
30,3983,0.4905945956707001
30,8335,0.4905300736427307
31,3230,0.49044251441955566
31,14269,0.4904276430606842
31,4776,0.4902915954589844
21,10289,0.4902607500553131
30,7227,0.49019113183021545
31,1335,0.490171879529953
31,3764,0.4901299476623535
30,3853,0.49008825421333313
28,2175,0.4898655414581299
31,5028,0.4898315668106079
30,2340,0.4898219406604767
31,9977,0.4893864393234253
31,2463,0.4893776774406433
30,10052,0.48905956745147705
29,8993,0.4889572262763977
31,8587,0.4889414310455322
31,9036,0.48890697956085205
31,1667,0.4888417720794678
31,5754,0.4887504279613495
31,7449,0.4887416958808899
31,13161,0.4886765480041504
31,816,0.48858386278152466
30,6654,0.4885736107826233
30,10468,0.48854315280914307
30,1365,0.4884248971939087
31,8953,0.48834294080734253
31,2431,0.4883320927619934
31,46,0.4883289933204651
30,535,0.48801562190055847
31,5137,0.48800331354141235
31,1546,0.4877550005912781
30,10608,0.48749274015426636
31,10213,0.4874475300312042
30,10459,0.4872492551803589
30,1200,0.48722824454307556
31,6349,0.48705536127090454
31,12719,0.48702192306518555
30,4318,0.48681604862213135
31,13108,0.4868040382862091
29,9142,0.48659947514533997
31,3575,0.4864586591720581
30,9296,0.4863397777080536
31,1113,0.48606932163238525
31,12953,0.4858749806880951
31,11430,0.485838383436203
31,8409,0.48578527569770813
31,12245,0.4856102764606476
31,11397,0.4855952560901642
30,12711,0.48555490374565125
31,838,0.48552632331848145
31,5477,0.48549535870552063
31,232,0.4854798913002014
29,2124,0.48534682393074036
31,11409,0.4852105975151062
17,13171,0.48517853021621704
30,13060,0.48501861095428467
31,6639,0.48501822352409363
31,3839,0.48496997356414795
31,3065,0.48494717478752136
31,11748,0.484944224357605
30,3380,0.4848644733428955
31,6003,0.484811007976532
31,11259,0.4846265912055969
18,14296,0.48456159234046936
31,12912,0.4845476448535919
31,11850,0.4845140874385834
31,6665,0.48415735363960266
31,577,0.4841509461402893
30,1791,0.4841146171092987
30,2907,0.48397907614707947
31,11344,0.48378774523735046
31,5795,0.4833580553531647
29,4037,0.4832911491394043
29,142,0.4831903278827667
31,4520,0.48309627175331116
24,11486,0.48274993896484375
31,10612,0.4826415479183197
30,11570,0.48244038224220276
31,9053,0.4822238087654114
30,3032,0.48209357261657715
31,8761,0.4820040166378021
31,9854,0.4819672703742981
31,3940,0.48183417320251465
31,4342,0.48179715871810913
31,16,0.4816300570964813
31,1811,0.481567919254303
31,9190,0.4814493656158447
31,13526,0.48136812448501587
31,10017,0.4813649356365204
31,13640,0.4812643229961395
31,12313,0.48114171624183655
30,10009,0.48099878430366516
31,12849,0.4806509017944336
30,10394,0.48057177662849426
28,1196,0.4805600047111511
28,6370,0.48049378395080566
30,429,0.48048776388168335
30,14072,0.4804655611515045
31,3012,0.4803137481212616
30,2286,0.48022472858428955
31,5330,0.4801812469959259
30,3295,0.4801466763019562
31,13328,0.480081170797348
31,1915,0.47975900769233704
31,3545,0.4796932637691498
31,5491,0.47965583205223083
31,5684,0.4795399308204651
30,10507,0.4792941212654114
31,734,0.4792778789997101
30,85,0.47927379608154297
31,7607,0.4789908826351166
30,4459,0.4788219630718231
31,13669,0.47880733013153076
31,12109,0.47865957021713257
31,2712,0.4786108434200287
30,5036,0.4783116281032562
31,3243,0.47827446460723877
31,1537,0.47810491919517517
30,7095,0.4780355989933014
31,3717,0.4777626693248749
30,5323,0.4777310788631439
31,13683,0.47771725058555603
31,2742,0.4775211215019226
30,5222,0.47699522972106934
31,5612,0.4768584668636322
30,1949,0.47685253620147705
30,9049,0.4766709804534912
31,8368,0.4766576886177063
31,4195,0.4765009880065918
31,1404,0.4760647118091583
30,10634,0.4759487211704254
31,3542,0.4759159982204437
31,7393,0.4757706820964813
29,3384,0.4756467938423157
31,7628,0.475637823343277
29,7141,0.4756149351596832
31,4242,0.47552865743637085
30,5674,0.47540339827537537
31,6100,0.47536373138427734
31,10781,0.47522908449172974
30,9750,0.47492024302482605
30,3491,0.4748724400997162
31,11782,0.47465959191322327
31,6177,0.4742688536643982
31,11089,0.4739556610584259
31,5708,0.47392261028289795
31,4253,0.47375577688217163
31,5288,0.4737400412559509
31,13890,0.4737212061882019
31,327,0.4736318588256836
31,8379,0.47338396310806274
31,10883,0.4732940196990967
29,10749,0.4732649326324463
29,11819,0.4731793999671936
30,1741,0.47310277819633484
31,10673,0.4730307161808014
30,10174,0.47298142313957214
31,6148,0.47291743755340576
31,1170,0.4726840853691101
31,695,0.47261184453964233
29,7161,0.4724254012107849
31,7434,0.47239547967910767
31,2939,0.47232240438461304
31,3212,0.4722692370414734
31,5833,0.47182387113571167
31,3134,0.47181788086891174
30,2220,0.4715678095817566
29,9954,0.47156646847724915
30,9604,0.47140243649482727
31,4805,0.4713512361049652
30,4829,0.4709419310092926
31,11307,0.4708269238471985
31,14226,0.47069522738456726
30,3486,0.4705504775047302
30,287,0.4699871838092804
31,6579,0.4698834717273712
31,1343,0.46975407004356384
31,8657,0.46972352266311646
31,4485,0.46964630484580994
29,11059,0.4695833623409271
31,1177,0.4695080816745758
31,1568,0.46950605511665344
31,4574,0.4695044159889221
29,6792,0.4694913923740387
30,12612,0.46938973665237427
31,5520,0.4693557918071747
31,8416,0.4692246615886688
31,1513,0.46912556886672974
31,6640,0.4689171612262726
31,1873,0.4689052999019623
31,8242,0.4686324894428253
30,2173,0.4686003625392914
30,8587,0.4685494005680084
31,7075,0.46854734420776367
31,8812,0.468426376581192
16,6521,0.4683603346347809
30,8801,0.4681887924671173
31,12293,0.4681483507156372
31,5460,0.4680546224117279
30,13709,0.46785762906074524
31,2354,0.4678220748901367
31,5494,0.46777430176734924
30,4077,0.46771830320358276
30,2493,0.46764445304870605
17,11983,0.46755680441856384
30,6096,0.4674990177154541
31,12214,0.4674684703350067
31,13282,0.46731388568878174
31,12959,0.4672847390174866
31,10935,0.467277467250824
31,14255,0.4671064615249634
30,5280,0.4669521450996399
31,3034,0.4669119417667389
30,13711,0.46686455607414246
31,8735,0.4668170213699341
31,2053,0.4668143391609192
31,1334,0.46668753027915955
31,11367,0.4665681719779968
30,12526,0.4664195775985718
30,6587,0.4663736820220947
30,11261,0.4663551151752472
31,13752,0.4663529396057129
30,792,0.4663410782814026
31,5564,0.46618151664733887
30,12926,0.4661632180213928
31,8682,0.4657747447490692
29,2360,0.4654610753059387
31,7061,0.4654291272163391
31,2755,0.46541979908943176
31,1880,0.46529316902160645
31,5111,0.46528592705726624
30,3575,0.4651842713356018
31,6904,0.4650825262069702
31,9074,0.4649105668067932
31,11297,0.46481937170028687
29,5629,0.4647861421108246
31,10412,0.4647507071495056
31,7060,0.4647247791290283
30,5934,0.4646414518356323
31,2845,0.4646272659301758
31,5585,0.46435508131980896
31,4240,0.4643528163433075
31,3024,0.46433812379837036
30,10915,0.4642723798751831
31,10405,0.4642623960971832
31,13181,0.46422818303108215
31,3031,0.46412408351898193
31,9804,0.4640858471393585
31,8314,0.4640008211135864
31,12821,0.46394386887550354
31,9478,0.46377620100975037
31,6452,0.46375465393066406
30,3942,0.46374309062957764
31,5641,0.4635288417339325
31,3486,0.463520348072052
31,13455,0.46347007155418396
31,8593,0.4634464681148529
31,1119,0.4633784592151642
30,10312,0.4633275270462036
27,7104,0.46305719017982483
30,2653,0.46294331550598145
31,9419,0.46293044090270996
29,1125,0.4628103971481323
31,9960,0.46262529492378235
31,11576,0.4624250531196594
30,722,0.46216049790382385
30,3141,0.46215513348579407
28,1588,0.46213361620903015
31,6615,0.4621221125125885
31,10409,0.4619946777820587
30,10597,0.46180471777915955
31,205,0.46165555715560913
31,2127,0.4615974724292755
31,3388,0.46138426661491394
31,8306,0.46134984493255615
31,9052,0.4613487422466278
29,4210,0.4612932503223419
31,6990,0.46107614040374756
30,2026,0.4609467089176178
30,7958,0.46076691150665283
31,1705,0.460686594247818
29,7168,0.46063748002052307
31,3093,0.4605451822280884
31,9412,0.4605163633823395
31,6436,0.460398405790329
31,13060,0.4601767361164093
31,1821,0.4599350690841675
31,6507,0.45984959602355957
31,764,0.45975497364997864
31,6181,0.45975252985954285
31,8089,0.45968499779701233
30,3817,0.45966392755508423
30,2990,0.45965835452079773
31,8773,0.45962241291999817
30,3529,0.45959436893463135
29,12048,0.4595927596092224
28,14127,0.45951661467552185
31,6650,0.45950847864151
17,12421,0.4595065414905548
31,11818,0.4595019221305847
31,14332,0.4594200849533081
29,10434,0.4592587351799011
31,4928,0.4592292904853821
29,6305,0.45912808179855347
17,10968,0.45906388759613037
30,1818,0.45899009704589844
31,7332,0.45888984203338623
29,1527,0.45869383215904236
31,2504,0.4586718678474426
31,6041,0.4586423933506012
31,6833,0.4585852026939392
30,4748,0.4585093855857849
31,632,0.45849254727363586
31,11249,0.4584295451641083
31,3323,0.45838451385498047
30,7660,0.4581979513168335
31,11942,0.4581264555454254
31,12303,0.4580530524253845
29,2947,0.4577047526836395
31,3248,0.45767930150032043
31,9700,0.45738911628723145
31,10675,0.45731210708618164
27,8682,0.45696768164634705
31,8964,0.456746906042099
29,1425,0.4562894403934479
31,4367,0.45627284049987793
29,12452,0.456161767244339
31,8666,0.4560403823852539
31,3780,0.4560348391532898
31,7155,0.45588988065719604
31,11252,0.45574504137039185
31,3022,0.4556370675563812
30,6754,0.45563364028930664
30,13147,0.455631285905838
31,12824,0.45553624629974365
31,8245,0.4554252326488495
30,4239,0.45541971921920776
31,24,0.4553665220737457
31,12800,0.45520254969596863
30,2474,0.45505958795547485
31,9855,0.45489662885665894
30,13388,0.454719215631485
31,10140,0.45471125841140747
31,9600,0.45463740825653076
31,5762,0.4545941650867462
30,6623,0.4545787572860718
30,9306,0.45422837138175964
30,8631,0.4541148841381073
31,2927,0.4539639949798584
31,3860,0.45394274592399597
31,4327,0.45392948389053345
31,11267,0.4537813067436218
29,2461,0.4536515176296234
31,4648,0.45364317297935486
31,8556,0.4535652697086334
31,2559,0.45354020595550537
31,5851,0.45337212085723877
31,7133,0.45318862795829773
29,6774,0.45317938923835754
30,3781,0.453145295381546
30,6809,0.4531417787075043
30,3415,0.45310837030410767
30,10240,0.45292678475379944
31,8738,0.4528728425502777
31,9371,0.4527833163738251
30,10821,0.4527294635772705
31,688,0.45268502831459045
30,7447,0.45257824659347534
31,1740,0.4522908329963684
30,4200,0.45216360688209534
30,12174,0.4517658054828644
31,11164,0.4515642523765564
31,14096,0.4514978229999542
31,5538,0.4513758420944214
31,8584,0.4512539207935333
30,13318,0.45124852657318115
31,2980,0.4512159526348114
30,5195,0.4507834315299988
31,10983,0.45076069235801697
30,12431,0.45075175166130066
30,3639,0.4504973888397217
15,12971,0.4503452777862549
30,5458,0.4502510130405426
31,9619,0.45024025440216064
30,7843,0.4501214921474457
31,5381,0.4501151144504547
31,5489,0.45000848174095154
29,10317,0.4499762952327728
31,10115,0.44989120960235596
30,11409,0.4497666358947754
31,3054,0.449704647064209
31,12380,0.4496583342552185
31,4227,0.4496482014656067
31,8372,0.449637234210968
31,3439,0.44961413741111755
31,785,0.4495689570903778
